time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1984-02-22T22:15:30.200Z,35.525,-84.214,15.8,1.7,md,,86,0.03597,0.1,se,se60351,2022-06-28T13:57:32.979Z,"7 km SSE of Vonore, Tennessee",earthquake,,0.6,,,reviewed,nm,nm
1984-02-27T17:08:11.000Z,34.662,-85.39,10.9,2.1,md,,159,0.31476,0.1,se,se60352,2022-06-28T13:57:34.116Z,"10 km WSW of Linwood, Georgia",earthquake,,0.4,,,reviewed,nm,nm
1984-03-04T11:06:27.900Z,36.042,-83.657,11,1.3,md,,192,0.3957,0.1,se,se60353,2022-06-28T13:57:39.923Z,"8 km ESE of Mascot, Tennessee",earthquake,,5.8,,,reviewed,nm,nm
1984-03-17T23:26:11.400Z,35.832,-84.05,7.3,3,md,,141,0.11691,0.2,se,se60355,2022-06-28T13:57:42.529Z,"1 km N of Louisville, Tennessee",earthquake,,0.8,,,reviewed,nm,nm
1984-03-18T20:21:14.300Z,36.335,-84.196,11.5,2.2,md,,181,0.43167,0.1,se,se60356,2022-06-28T13:57:43.713Z,"1 km WNW of Jacksboro, Tennessee",earthquake,,0.9,,,reviewed,nm,nm
1984-03-27T01:20:34.100Z,35.174,-84.755,18,0.8,md,,283,0.28778,0.1,se,se60357,2022-06-28T13:57:44.919Z,"9 km W of Benton, Tennessee",earthquake,,1.4,,,reviewed,nm,nm
1984-04-16T07:40:11.700Z,34.696,-85.062,8.9,1.5,md,,194,0.36872,0.1,se,se60358,2022-06-28T13:57:46.208Z,"11 km SW of Dalton, Georgia",earthquake,,0.9,,,reviewed,nm,nm
1984-04-22T15:26:47.400Z,35.002,-84.426,12.4,2.1,md,,252,0.32376,0.1,se,se60359,2022-06-28T13:57:47.285Z,"5 km WNW of Copperhill, Tennessee",earthquake,,0.6,,,reviewed,nm,nm
1984-04-23T06:08:00.100Z,34.857,-85.156,19.9,1.2,md,,179,0.19785,0.1,se,se60360,2022-06-28T13:57:48.575Z,"7 km SSW of Ringgold, Georgia",earthquake,,1.1,,,reviewed,nm,nm
1984-05-12T07:03:57.800Z,35.792,-83.665,12.8,0.4,md,,149,0.16188,0,se,se60361,2022-06-28T13:57:49.729Z,"10 km W of Pigeon Forge, Tennessee",earthquake,,0.9,,,reviewed,nm,nm
1984-05-19T03:46:29.600Z,36.377,-83.499,6,2.1,md,,219,0.49463,0.1,se,se60362,2022-06-28T13:57:55.047Z,"10 km SE of Tazewell, Tennessee",earthquake,,0.6,,,reviewed,nm,nm
1984-05-25T10:15:38.800Z,35.601,-84.623,24.7,2.2,md,,70,0.17986,0.1,se,se60363,2022-06-28T13:58:01.279Z,"12 km NW of Niota, Tennessee",earthquake,,0.8,,,reviewed,nm,nm
1984-06-07T16:57:50.200Z,35.542,-84.146,17.7,2.1,md,,89,0.1349,0.1,se,se60365,2022-06-28T13:58:03.709Z,"10 km ESE of Vonore, Tennessee",earthquake,,0.8,,,reviewed,nm,nm
1984-06-23T14:03:57.300Z,35.787,-83.993,13.8,1.8,md,,165,0.10792,0.1,se,se60366,2022-06-28T13:58:05.263Z,"1 km W of Alcoa, Tennessee",earthquake,,0.6,,,reviewed,nm,nm
1984-07-05T03:40:07.600Z,34.995,-84.447,8.9,0.9,md,,273,0.53959,0.1,se,se60368,2022-06-28T13:58:07.827Z,"6 km W of McCaysville, Georgia",earthquake,,2.3,,,reviewed,nm,nm
1984-07-18T19:57:11.700Z,35.426,-84.341,22.6,0.7,md,,161,0.10792,0.1,se,se60369,2022-06-28T13:58:09.090Z,"8 km NNW of Tellico Plains, Tennessee",earthquake,,0.6,,,reviewed,nm,nm
1984-07-22T16:30:19.100Z,35.168,-84.176,18.7,1.6,md,,170,0.27879,0.1,se,se60370,2022-06-28T13:58:14.451Z,"15 km NW of Murphy, North Carolina",earthquake,,1.8,,,reviewed,nm,nm
1984-08-04T12:49:57.300Z,35.552,-84.522,9.2,1.2,md,,234,0.23382,0.1,se,se60371,2022-06-28T13:58:15.776Z,"4 km NNE of Niota, Tennessee",earthquake,,1.5,,,reviewed,nm,nm
1984-08-06T11:13:42.000Z,35.75,-83.973,19.6,1.3,md,,73,0.02698,0.1,se,se60372,2022-06-28T13:58:16.944Z,"Tennessee-North Carolina border region",earthquake,,0.7,,,reviewed,nm,nm
1984-08-24T03:31:50.200Z,36.059,-84.922,18,1.8,md,,86,0.21584,0.1,se,se60376,2022-06-28T13:58:29.863Z,"7 km NNW of Fairfield Glade, Tennessee",earthquake,,0.8,,,reviewed,nm,nm
1984-08-27T02:40:44.200Z,35.061,-84.316,10.9,0.7,md,,223,0.28778,0.2,se,se60379,2022-06-28T13:58:38.733Z,"6 km ENE of Ducktown, Tennessee",earthquake,,0,,,reviewed,nm,nm
1984-08-29T12:52:09.100Z,35.346,-84.437,18.7,1.1,md,,173,0.02698,0.1,se,se60380,2022-06-28T13:58:39.832Z,"8 km ENE of Etowah, Tennessee",earthquake,,1,,,reviewed,nm,nm
1984-08-30T16:26:28.400Z,35.565,-84.338,14,3.2,mb_lg,,48,0.14389,0.2,se,se60381,2022-06-28T13:58:40.941Z,"5 km NNE of Madisonville, Tennessee",earthquake,,0.4,,,reviewed,nm,us
1984-08-30T16:41:52.300Z,35.564,-84.343,14.3,2.4,md,,53,0.15288,0.1,se,se60382,2022-06-28T13:58:42.116Z,"5 km NNE of Madisonville, Tennessee",earthquake,,0.3,,,reviewed,nm,nm
1984-09-04T14:59:35.000Z,35.313,-83.598,5,1.5,md,,224,0.35074,0.1,se,se60384,2022-06-28T13:58:44.449Z,"18 km SW of Bryson City, North Carolina",earthquake,,1.6,,,reviewed,nm,nm
1984-09-06T23:42:01.400Z,35.752,-83.867,17.7,1.7,md,,63,0.06295,0.2,se,se60385,2022-06-28T13:58:45.563Z,"5 km WNW of Walland, Tennessee",earthquake,,0.6,,,reviewed,nm,nm
1984-09-23T10:18:01.300Z,35.538,-84.162,10.4,0.3,md,,157,0.07195,0,se,se60386,2022-06-28T13:58:50.926Z,"9 km SE of Vonore, Tennessee",earthquake,,0.5,,,reviewed,nm,nm
1984-10-01T18:24:22.000Z,35.312,-83.607,7.6,2,md,,185,0.35074,0.1,se,se60387,2022-06-28T13:58:56.278Z,"18 km E of Robbinsville, North Carolina",earthquake,,1.1,,,reviewed,nm,nm
1984-10-09T11:54:26.300Z,34.775,-85.193,14.9,4,mb_lg,,,0.44067,,se,se60389,2022-06-28T13:59:08.059Z,"11 km NE of Linwood, Georgia",earthquake,,,,,reviewed,se,us
1984-10-09T11:54:26.600Z,34.74,-85.16,5,4.2,md,,,,,se,se602423,2020-07-10T14:35:42.907Z,"11 km ENE of LaFayette, Georgia",earthquake,,,,,reviewed,se,se
1984-10-09T12:12:45.300Z,34.732,-85.179,11,1.1,md,,196,0.43167,0.1,se,se60390,2022-06-28T13:59:09.237Z,"9 km ENE of LaFayette, Georgia",earthquake,,2.5,,,reviewed,nm,nm
1984-10-15T16:56:52.500Z,34.751,-85.203,9.5,1.9,md,,108,0.02698,0.1,se,se60391,2022-06-28T13:59:14.341Z,"8 km NE of LaFayette, Georgia",earthquake,,0.3,,,reviewed,nm,nm
1984-10-19T07:49:13.000Z,36.587,-83.77,18.1,2.2,md,,180,0.08993,0.1,se,se60393,2022-06-28T13:59:16.739Z,"5 km WSW of Middlesboro, Kentucky",earthquake,,0.7,,,reviewed,nm,nm
1984-10-28T07:22:56.100Z,36.808,-83.338,7.1,2,md,,222,0.33275,0.1,se,se60395,2022-06-28T13:59:18.990Z,"4 km SSW of Harlan, Kentucky",earthquake,,1,,,reviewed,nm,nm
1984-10-29T09:39:48.800Z,34.828,-84.936,13.3,1.5,md,,155,0.36872,0.1,se,se60396,2022-06-28T13:59:20.133Z,"7 km NNE of Dalton, Georgia",earthquake,,0.8,,,reviewed,nm,nm
1984-11-04T15:38:19.500Z,35.813,-84.067,9.4,1,md,,168,0.08993,0.1,se,se60397,2022-06-28T13:59:21.229Z,"1 km WSW of Louisville, Tennessee",earthquake,,0.7,,,reviewed,nm,nm
1984-11-07T09:31:19.300Z,35.589,-84.583,10,1.9,md,,148,0.27879,0.1,se,se60398,2022-06-28T13:59:22.372Z,"9 km NNW of Niota, Tennessee",earthquake,,1.2,,,reviewed,nm,nm
1984-11-12T18:42:28.400Z,35.472,-84.416,13.8,1,md,,209,0.15288,0.1,se,se60399,2022-06-28T13:59:23.488Z,"7 km SW of Madisonville, Tennessee",earthquake,,0.6,,,reviewed,nm,nm
1984-11-26T11:42:58.900Z,35.619,-84.264,8.6,1.4,md,,145,0.06295,0.1,se,se60402,2022-06-28T13:59:26.934Z,"3 km NNW of Vonore, Tennessee",earthquake,,0.7,,,reviewed,nm,nm
1984-11-30T19:06:03.300Z,35.53,-84.557,10,1.4,md,,,0.10792,,se,se60403,2022-06-28T13:59:28.151Z,"2 km NNW of Niota, Tennessee",earthquake,,,,,reviewed,se,se
1984-12-16T04:02:11.200Z,36.125,-83.711,1.4,2.2,md,,160,0.12591,0.2,se,se60405,2022-06-28T13:59:30.474Z,"3 km S of Blaine, Tennessee",earthquake,,0.8,,,reviewed,nm,nm
1984-12-16T04:27:25.800Z,36.149,-83.739,12.5,0.1,md,,242,0.09893,0.1,se,se60406,2022-06-28T13:59:31.591Z,"3 km W of Blaine, Tennessee",earthquake,,1.1,,,reviewed,nm,nm
1984-12-17T18:48:28.200Z,35.415,-84.309,13.8,2.8,md,,75,0.11691,0.1,se,se60407,2022-06-28T13:59:32.760Z,"5 km NNW of Tellico Plains, Tennessee",earthquake,,0.3,,,reviewed,nm,nm
1984-12-19T12:28:52.900Z,35.618,-84.232,16.9,0.7,md,,137,0.05396,0.1,se,se60408,2022-06-28T13:59:38.123Z,"3 km NNE of Vonore, Tennessee",earthquake,,1.5,,,reviewed,nm,nm
1984-12-20T08:24:48.400Z,36.406,-83.853,27.4,1.4,md,,170,0.20684,0.1,se,se60409,2022-06-28T13:59:43.480Z,"17 km E of Fincastle, Tennessee",earthquake,,0.4,,,reviewed,nm,nm
1984-12-22T14:28:30.400Z,36.126,-83.707,11.5,1.4,md,,190,0.1349,0.3,se,se60411,2022-06-28T13:42:33.286Z,"3 km S of Blaine, Tennessee",earthquake,,7,,,reviewed,nm,nm
1984-12-23T07:22:44.400Z,35.494,-85.14,20.1,2.2,md,,91,0.38671,0.1,se,se60412,2022-06-28T13:59:54.626Z,"7 km NW of Graysville, Tennessee",earthquake,,1.8,,,reviewed,nm,nm
1984-12-23T20:12:52.500Z,35.547,-83.255,9.6,2.2,md,,83,0.28778,0.1,se,se60413,2022-06-28T14:00:00.211Z,"9 km NE of Cherokee, North Carolina",earthquake,,0.6,,,reviewed,nm,nm
1985-01-05T05:25:09.500Z,35.576,-84.325,3.7,0.4,md,,160,0.12591,0.1,se,se60414,2022-06-28T14:00:01.744Z,"Tennessee",earthquake,,2.9,,,reviewed,nm,nm
1985-01-11T07:37:57.200Z,35.321,-83.321,6.2,1,md,,140,0.27879,0.2,se,se60415,2022-06-28T14:00:07.905Z,"8 km SW of Dillsboro, North Carolina",earthquake,,1.8,,,reviewed,nm,nm
1985-01-11T07:38:52.300Z,35.299,-83.328,5.5,1.8,md,,131,0.28778,0.1,se,se60416,2022-06-28T14:00:09.612Z,"10 km SW of Dillsboro, North Carolina",earthquake,,1.3,,,reviewed,nm,nm
1985-01-14T10:23:09.900Z,35.66,-83.636,13.1,0.5,md,,224,0.11691,0.1,se,se60417,2022-06-28T14:00:15.225Z,"10 km E of Townsend, Tennessee",earthquake,,2.2,,,reviewed,nm,nm
1985-01-15T00:25:18.700Z,35.693,-84.571,18.6,0.4,md,,131,0.29678,0.1,se,se60418,2022-06-28T14:00:16.881Z,"Tennessee",earthquake,,0.9,,,reviewed,nm,nm
1985-01-19T01:08:59.800Z,35.686,-84.213,9.8,0.8,md,,83,0.01799,0.1,se,se60419,2022-06-28T14:00:18.606Z,"Tennessee",earthquake,,0.7,,,reviewed,nm,nm
1985-01-25T02:13:34.300Z,35.45,-84.993,8.3,1.7,md,,55,0.28778,0.2,se,se60420,2022-06-28T14:00:20.123Z,"5 km SSE of Dayton, Tennessee",earthquake,,0.9,,,reviewed,nm,nm
1985-02-07T08:04:46.500Z,35.987,-83.809,12.3,2.3,md,,182,0.08094,0.1,se,se60422,2022-06-28T14:00:23.424Z,"10 km SW of Mascot, Tennessee",earthquake,,0.7,,,reviewed,nm,nm
1985-02-13T19:50:55.700Z,35.546,-84.195,13.4,0.5,md,,152,0.08993,0.1,se,se60423,2022-06-28T14:00:24.900Z,"6 km SE of Vonore, Tennessee",earthquake,,1,,,reviewed,nm,nm
1985-02-19T14:02:50.000Z,34.971,-85.674,7,1.1,md,,107,0.2698,0.2,se,se60424,2022-06-28T14:00:26.402Z,"4 km SSW of New Hope, Tennessee",earthquake,,1.5,,,reviewed,nm,nm
1985-02-26T23:52:23.500Z,36.267,-83.542,6.1,1.8,md,,155,0.25181,0.1,se,se60425,2022-06-28T14:00:27.761Z,"2 km WSW of Rutledge, Tennessee",earthquake,,0.9,,,reviewed,nm,nm
1985-03-01T10:53:49.500Z,35.482,-83.045,7.3,1.2,md,,73,0.1349,0.2,se,se60426,2022-06-28T14:00:29.328Z,"4 km WNW of Hazelwood, North Carolina",earthquake,,1.2,,,reviewed,nm,nm
1985-03-09T14:29:57.700Z,35.014,-85.015,7.7,2.5,md,,81,0.12591,0.2,se,se60427,2022-06-28T14:00:30.691Z,"1 km SE of Apison, Tennessee",earthquake,,0.7,,,reviewed,nm,nm
1985-03-12T08:57:43.300Z,35.294,-84.482,11.3,1.5,md,,238,0.03597,0.1,se,se60428,2022-06-28T14:00:32.291Z,"5 km SE of Etowah, Tennessee",earthquake,,0.2,,,reviewed,nm,nm
1985-03-12T13:04:47.600Z,35.88,-83.606,21.2,2.3,md,,96,0.16188,0.1,se,se60429,2022-06-28T14:00:33.738Z,"4 km WNW of Sevierville, Tennessee",earthquake,,0.6,,,reviewed,nm,nm
1985-04-09T20:51:12.300Z,35.736,-84.048,18.4,0.2,md,,159,0.15288,0.1,se,se60432,2022-06-28T14:00:37.886Z,"7 km WSW of Maryville, Tennessee",earthquake,,0.5,,,reviewed,nm,nm
1985-04-09T21:41:00.700Z,35.729,-84.036,16.1,1.4,md,,112,0.15288,0.1,se,se60433,2022-06-28T14:00:39.363Z,"6 km WSW of Maryville, Tennessee",earthquake,,0.5,,,reviewed,nm,nm
1985-04-10T10:53:58.900Z,35.744,-84.051,17.1,2.3,md,,56,0.15288,0.2,se,se60434,2022-06-28T14:00:40.672Z,"7 km W of Maryville, Tennessee",earthquake,,0.6,,,reviewed,nm,nm
1985-04-17T16:12:11.000Z,35.306,-83.633,11,1.4,md,,114,0.36872,0.1,se,se60435,2022-06-28T14:00:42.100Z,"15 km E of Robbinsville, North Carolina",earthquake,,1.5,,,reviewed,nm,nm
1985-04-20T04:21:03.200Z,35.488,-84.564,12.4,2.5,md,,44,0.12591,0.2,se,se60436,2022-06-28T14:00:43.425Z,"3 km SSW of Niota, Tennessee",earthquake,,0.5,,,reviewed,nm,nm
1985-04-29T07:04:23.000Z,35.62,-84.222,10,0.5,md,,112,0.04497,0.1,se,se60438,2022-06-28T14:00:56.244Z,"3 km NNE of Vonore, Tennessee",earthquake,,0.7,,,reviewed,nm,nm
1985-05-07T14:10:04.000Z,35.11,-84.793,13.4,1.6,md,,123,0.35074,0.1,se,se60439,2022-06-28T14:00:57.541Z,"5 km ENE of Wildwood Lake, Tennessee",earthquake,,0.7,,,reviewed,nm,nm
1985-06-14T00:30:37.800Z,35.347,-84.031,0,1.8,md,,,0.36872,,se,se60443,2022-06-28T14:01:10.567Z,"15 km W of Lake Santeetlah, North Carolina",earthquake,,,,,reviewed,se,se
1985-06-17T00:30:47.800Z,35.588,-84.161,19.7,0.3,md,,75,0.08993,0.1,se,se60445,2022-06-28T14:01:12.859Z,"7 km E of Vonore, Tennessee",earthquake,,0.6,,,reviewed,nm,nm
1985-06-17T00:39:16.900Z,35.584,-84.168,18,0.1,md,,79,0.08993,0.1,se,se60446,2022-06-28T14:01:14.019Z,"6 km E of Vonore, Tennessee",earthquake,,1.1,,,reviewed,nm,nm
1985-06-20T12:09:22.100Z,35.057,-84.769,13.2,1.7,md,,130,0.28778,0.1,se,se60447,2022-06-28T14:01:15.177Z,"8 km ESE of Wildwood Lake, Tennessee",earthquake,,0.4,,,reviewed,nm,nm
1985-07-12T18:20:28.300Z,35.202,-85.148,19.6,3,md,,,0.27879,,se,se60448,2022-06-28T14:01:16.293Z,"2 km WSW of Lakesite, Tennessee",earthquake,,,,,reviewed,se,se
1985-08-12T00:44:03.300Z,36.446,-83.361,10.5,1.4,md,,172,0.16188,0.2,se,se60449,2022-06-28T14:01:17.452Z,"13 km NNW of Bean Station, Tennessee",earthquake,,1.1,,,reviewed,nm,nm
1985-08-15T17:31:52.900Z,35.666,-83.949,13.8,2.3,md,,152,0.14389,0.1,se,se60450,2022-06-28T14:01:18.549Z,"10 km S of Maryville, Tennessee",earthquake,,0.4,,,reviewed,nm,nm
1985-08-22T17:54:13.700Z,35.086,-84.594,17.3,1.2,md,,120,0.14389,0.2,se,se60452,2022-06-28T14:01:20.836Z,"11 km SSE of Benton, Tennessee",earthquake,,1.2,,,reviewed,nm,nm
1985-08-23T07:56:34.000Z,35.194,-84.769,14.6,1.2,md,,90,0.17087,0.1,se,se60453,2022-06-28T14:01:21.892Z,"8 km ENE of East Cleveland, Tennessee",earthquake,,0.3,,,reviewed,nm,nm
1985-08-25T01:52:46.700Z,36.099,-83.697,3.7,1.7,md,,60,0.22483,0.1,se,se60454,2022-06-28T14:01:23.027Z,"6 km NE of Mascot, Tennessee",earthquake,,0.5,,,reviewed,nm,nm
1985-09-17T16:25:08.100Z,35.49,-84.044,10.6,1.8,md,,64,0.1349,0.2,se,se60457,2022-06-28T14:01:26.524Z,"21 km ESE of Vonore, Tennessee",earthquake,,0.5,,,reviewed,nm,nm
1985-09-24T00:01:12.000Z,35.718,-84.011,19.4,1.7,md,,44,0.09893,0.2,se,se60458,2022-06-28T14:01:27.715Z,"5 km SW of Maryville, Tennessee",earthquake,,0.7,,,reviewed,nm,nm
1985-10-10T08:43:56.700Z,36.456,-83.525,15.1,1.7,md,,117,0.18886,0.2,se,se60459,2022-06-28T14:01:28.864Z,"3 km E of Tazewell, Tennessee",earthquake,,2.1,,,reviewed,nm,nm
1985-11-05T00:59:29.200Z,36.327,-83.622,7.9,1.5,md,,195,0.21584,0.2,se,se60462,2022-06-28T14:01:33.370Z,"10 km WNW of Rutledge, Tennessee",earthquake,,1.1,,,reviewed,nm,nm
1985-11-20T03:10:02.400Z,35.501,-84.448,17.4,1.1,md,,136,0.04497,0.1,se,se60464,2022-06-28T14:01:35.821Z,"7 km WSW of Madisonville, Tennessee",earthquake,,0.5,,,reviewed,nm,nm
1985-11-22T13:19:26.500Z,36.1,-83.815,10.6,1.5,md,,115,0.09893,0.1,se,se60465,2022-06-28T14:01:36.952Z,"7 km NW of Mascot, Tennessee",earthquake,,0.6,,,reviewed,nm,nm
1985-11-23T14:36:15.900Z,35.409,-85.244,22,0.9,md,,68,0.2698,0.1,se,se60466,2022-06-28T14:01:38.074Z,"9 km NNW of Flat Top Mountain, Tennessee",earthquake,,1,,,reviewed,nm,nm
1985-11-26T02:28:51.700Z,35.513,-84.481,14.1,1.2,md,,194,0.05396,0.1,se,se60467,2022-06-28T14:01:39.267Z,"5 km E of Niota, Tennessee",earthquake,,2,,,reviewed,nm,nm
1985-11-28T22:49:08.900Z,35.317,-84.27,17.7,0,md,,111,0.01799,0.1,se,se60468,2022-06-28T14:01:40.385Z,"5 km SSE of Tellico Plains, Tennessee",earthquake,,0.5,,,reviewed,nm,nm
1985-12-08T04:45:58.100Z,35.787,-84.047,16.7,1.5,md,,82,0.17986,0.1,se,se60469,2022-06-28T14:01:42.447Z,"3 km S of Louisville, Tennessee",earthquake,,0.9,,,reviewed,nm,nm
1985-12-17T09:04:39.800Z,35.776,-84.051,15.4,0.1,md,,187,0.17087,0.1,se,se60470,2022-06-28T14:01:44.537Z,"5 km S of Louisville, Tennessee",earthquake,,1.2,,,reviewed,nm,nm
1985-12-18T12:23:29.400Z,35.834,-84.604,25.6,2.1,md,,56,0.25181,0.1,se,se60471,2022-06-28T14:01:45.682Z,"6 km SW of Midtown, Tennessee",earthquake,,0.5,,,reviewed,nm,nm
1985-12-20T15:15:06.300Z,34.915,-84.77,10.3,2.6,md,,121,0.09893,0.1,se,se60472,2022-06-28T14:01:51.424Z,"9 km N of Eton, Georgia",earthquake,,0.4,,,reviewed,nm,nm
1985-12-22T00:56:05.000Z,35.701,-83.72,13.4,3.3,md,,45,0.06295,0.2,se,se60474,2022-06-28T14:01:59.970Z,"4 km NE of Townsend, Tennessee",earthquake,,0.4,,,reviewed,nm,nm
1986-01-07T01:26:43.300Z,35.61,-84.761,23.1,3.1,md,,49,0.27879,0.1,se,se60475,2022-06-28T14:02:05.365Z,"10 km NNE of Decatur, Tennessee",earthquake,,0.6,,,reviewed,nm,nm
1986-01-08T07:10:39.500Z,35.372,-84.499,20.5,0.9,md,,122,0.05396,0.1,se,se60476,2022-06-28T14:02:10.663Z,"Tennessee",earthquake,,0.5,,,reviewed,nm,nm
1986-01-08T08:54:18.400Z,35.311,-84.439,15.4,1.8,md,,46,0.01799,0.1,se,se60477,2022-06-28T14:02:16.052Z,"7 km E of Etowah, Tennessee",earthquake,,0.5,,,reviewed,nm,nm
1986-01-08T15:39:59.100Z,35.604,-84.757,20.3,1.2,md,,124,0.28778,0.1,se,se60478,2022-06-28T14:02:17.070Z,"10 km NNE of Decatur, Tennessee",earthquake,,1.9,,,reviewed,nm,nm
1986-01-12T01:35:30.600Z,34.534,-85.288,10.4,1.8,md,,121,0.15288,0.1,se,se60479,2022-06-28T14:02:22.913Z,"2 km ESE of Trion, Georgia",earthquake,,1,,,reviewed,nm,nm
1986-01-17T00:46:00.000Z,35.192,-84.368,17,0.5,md,,182,0.14389,0.1,se,se60480,2022-06-28T14:02:28.319Z,"17 km N of Ducktown, Tennessee",earthquake,,1.1,,,reviewed,nm,nm
1986-01-27T06:44:26.700Z,35.926,-83.635,21,2.7,md,,86,0.18886,0.1,se,se60482,2022-06-28T14:02:31.063Z,"8 km ENE of Seymour, Tennessee",earthquake,,0.8,,,reviewed,nm,nm
1986-01-27T06:46:00.400Z,35.918,-83.625,15.4,2.2,md,,187,0.17986,0.1,se,se60483,2022-06-28T14:02:36.466Z,"7 km NW of Sevierville, Tennessee",earthquake,,1.3,,,reviewed,nm,nm
1986-01-30T11:45:32.600Z,36.099,-83.748,10.1,1.9,md,,95,0.12591,0.1,se,se60485,2022-06-28T14:02:48.695Z,"4 km N of Mascot, Tennessee",earthquake,,0.7,,,reviewed,nm,nm
1986-02-02T22:19:36.500Z,35.099,-84.708,16.6,1.4,md,,70,0.14389,0.1,se,se60487,2022-06-28T14:02:51.010Z,"9 km SSW of Benton, Tennessee",earthquake,,0.6,,,reviewed,nm,nm
1986-02-03T00:53:06.800Z,35.928,-83.634,19.1,1.3,md,,86,0.18886,0.1,se,se60488,2022-06-28T14:02:52.601Z,"9 km ENE of Seymour, Tennessee",earthquake,,1,,,reviewed,nm,nm
1986-02-08T03:09:18.900Z,35.339,-85.254,22.1,1,md,,68,0.25181,0.1,se,se60490,2022-06-28T14:02:57.788Z,"4 km W of Flat Top Mountain, Tennessee",earthquake,,0.7,,,reviewed,nm,nm
1986-02-19T02:43:37.000Z,34.855,-85.284,14.9,1.8,md,,93,0.27879,0.1,se,se60491,2022-06-28T14:02:59.831Z,"1 km SSE of Chickamauga, Georgia",earthquake,,46.7,,,reviewed,nm,nm
1986-02-19T07:57:11.300Z,35.833,-84.106,11.4,1.3,md,,95,0.17986,0.1,se,se60492,2022-06-28T14:03:05.546Z,"2 km S of Garland, Tennessee",earthquake,,0.5,,,reviewed,nm,nm
1986-02-22T10:20:15.100Z,35.675,-84.148,9.9,0.5,md,,135,0.05396,0.1,se,se60493,2022-06-28T14:03:10.867Z,"2 km NE of Greenback, Tennessee",earthquake,,0.8,,,reviewed,nm,nm
1986-03-01T03:51:58.600Z,35.181,-84.342,19.4,0.3,md,,,0.14389,,se,se60495,2022-06-28T14:03:18.364Z,"16 km NNE of Ducktown, Tennessee",earthquake,,,,,reviewed,se,se
1986-03-25T03:58:36.200Z,35.231,-84.471,12.9,0.4,md,,196,0.09893,0.1,se,se60498,2022-06-28T14:03:37.242Z,"11 km SSE of Etowah, Tennessee",earthquake,,0.7,,,reviewed,nm,nm
1986-03-25T04:45:34.000Z,35.244,-84.469,11.4,1.1,md,,98,0.08094,0.1,se,se60499,2022-06-28T14:03:44.741Z,"10 km SSE of Etowah, Tennessee",earthquake,,0.5,,,reviewed,nm,nm
1986-04-11T06:05:25.900Z,34.676,-85.43,13,0,md,,180,0.06295,0.1,se,se60501,2022-06-28T14:03:48.778Z,"13 km WSW of Linwood, Georgia",earthquake,,0.8,,,reviewed,nm,nm
1986-04-13T23:16:21.200Z,35.534,-84.215,1,0,md,,,0.1349,,se,se60502,2022-06-28T14:03:50.271Z,"6 km SSE of Vonore, Tennessee",earthquake,,,,,reviewed,se,se
1986-04-19T07:40:53.000Z,35.187,-85.51,27.3,3,md,,74,0.25181,0.1,se,se60503,2022-06-28T14:03:55.915Z,"1 km SSE of Whitwell, Tennessee",earthquake,,0.8,,,reviewed,nm,nm
1986-04-23T07:18:57.200Z,34.778,-85.282,14.8,1.9,md,,140,0.20684,0.1,se,se60504,2022-06-28T14:03:57.247Z,"7 km N of Linwood, Georgia",earthquake,,0.9,,,reviewed,nm,nm
1986-04-27T22:30:26.400Z,35.919,-83.729,19.7,2.1,md,,72,0.12591,0.1,se,se60505,2022-06-28T14:04:02.602Z,"3 km N of Seymour, Tennessee",earthquake,,0.6,,,reviewed,nm,nm
1986-05-01T01:21:20.600Z,35.15,-84.677,16.4,1.3,md,,65,0.17986,0.1,se,se60506,2022-06-28T14:04:07.922Z,"3 km SW of Benton, Tennessee",earthquake,,1.2,,,reviewed,nm,nm
1986-05-04T19:25:40.200Z,35.51,-84.201,16.9,1.2,md,,102,0.15288,0.1,se,se60507,2022-06-28T14:04:13.313Z,"9 km SSE of Vonore, Tennessee",earthquake,,0.8,,,reviewed,nm,nm
1986-05-08T08:04:09.500Z,35.383,-85.765,13.3,0.7,md,,119,0.12591,0.1,se,se60508,2022-06-28T13:42:35.573Z,"6 km SW of Altamont, Tennessee",earthquake,,0.4,,,reviewed,nm,nm
1986-05-13T14:30:36.000Z,35.539,-84.176,14.3,1.6,md,,98,0.12591,0.1,se,se60510,2022-06-28T14:04:20.268Z,"8 km SE of Vonore, Tennessee",earthquake,,0.4,,,reviewed,nm,nm
1986-05-18T02:18:05.200Z,35.508,-83.642,15.7,0.9,md,,141,0.18886,0.1,se,se60511,2022-06-28T14:04:21.780Z,"19 km WNW of Bryson City, North Carolina",earthquake,,1,,,reviewed,nm,nm
1986-05-19T23:46:47.100Z,35.516,-84.529,10.6,2.8,md,,42,0.08993,0.1,se,se60512,2022-06-28T14:04:27.673Z,"1 km E of Niota, Tennessee",earthquake,,0.4,,,reviewed,nm,nm
1986-05-30T17:44:24.600Z,35.666,-84.188,15.8,1.4,md,,106,0.01799,0.1,se,se60514,2022-06-28T14:04:33.951Z,"Tennessee",earthquake,,0.6,,,reviewed,nm,nm
1986-06-02T07:46:12.400Z,35.441,-84.498,18.6,2.5,md,,41,0.11691,0.1,se,se60515,2022-06-28T14:04:35.604Z,"2 km NNW of Englewood, Tennessee",earthquake,,0.4,,,reviewed,nm,nm
